comment,rating
"At age 49 (very fit & active)went on 5mg.  In 4 months I developed major neuromuscular problems (entire body spasms, my head didn't feel attached to my spine and fell forward like a newborn baby, numbness, sciatica, inability to raise arms, walk, change clothes, 24/7 pain), hair loss, teeth chipping and literally aged 20+ years.  I quickly went to the doctor and told her I was going off the med because nothing else could explain this acute disorder. She only did blood work-showed nothing and spine x-ray-I've had spinal arthritis for about 30 years, under control with exercise but never had symptoms like this.  I thought I had ALS, MS, etc. Literally took 18 months for pain to diminish-got worse before it got better. Never contemplated suicide but when I could sleep I wished I wouldn't wake up. Took 2 1/2 years  (PT, ibuprofen, my own daily water therapy and vitamin supplementation) to feel somewhat similar to prior statin. First PT and rheumatologist blamed my arthritis and age? (50!-really!!) since they couldn't, and didn't try-no tests, to find an explanation (they wouldn't believe it was the drug). Second PT was fabulous and has even told me that since me the office is more aware of statin poisoning since I was adamant that I had a med reaction (they are seeing many cases of fit individuals having acute unexplained neuromuscular disorders who are on statins-they didn't look at meds prior to me so didn't put 2 and 2 together). Except for PT the medical profession did not help me with this horrific loss of three years of my life - if anything they caused it.  I expended a lot of money on self recovery. This stuff is poison. I wear a bracelet now to ward off the statin pushers. I think I'll take my familial high cholesterol chances. I'm of a mind that the high cholesterol piece is a scam - just as many people with low cholesterol have heart attacks and strokes as high - I haven't found research that clearly shows causation. Healthy lifestyle makes more sense to me! ",1
"started medication 3 weeks ago;   experienced increasing back and abdominal pain, anxiety, thight cramps, weight gain;  pain increased to acute level when I contacted physician;  was told to discontinue for 2 weeks then restart to see if symptoms disappear then reappear again;  two days since last dose,  back pain diminishing, anxiety gone, first day pain free!   I will NOT restart this medication...........I am certain it has caused all my symptons, which were non existent until I started medication.",3
"I cant really rate this drug yet, only been taking 4 days but my boobs are real sore, and I wonder if its from the drug. Have any of you ladies had this?",2
no one should take this medicine the pain and weakness I have suffered the past 2 months is dibilitating and no one can give me answers as to my recovery,4
"I having been taking Simvastatin 40mg for about three years after being switched from another statin drug.  After starting, I began to notice hip pain, weakness in my legs and general lethargy after a few weeks.  I complained to my Dr. and he suggested I try CoQ10 to see if that would help.  It made a big difference, and I now have minimal, if any, side effect effects.  I now take 50mg Ubiquinol twice a day (available from Puritan's Pride)and that working well.  Ubiquinol is a more effective form of CoQ10. It costs about $30 per month, but worth it.",4
"It lowered my cholesterol, but, the stabbing pains deep within the muscles of my left leg were too unbearable. I was taking the 20mg daily for about a year, and quit taking it. ",4
"until now none. now pain in joints, muscles extreme fatigue shuffles when walking",2
Suffering chest pain since taking this medicine. Also causing terrible weight gain. I am not going to take this any longer. ,2
I have severe muscle pain in neck and shoulder. is this a side effect??,2
I am a retired MD and self prescribed simvastatin 20 mg.qd.  My total cholesterol was 200 mg/dl.  On the drug it went down to 149mg./dl.  I developed breast tenderness and some gynecomastia which is a reported possible side effect.  A lot of further study by me was an eye opener.  The whole paradigm of cholesterol's role in hear disease is wrong.  The USDA's diet pyramid is wrong and carbs and insulin are the culprits.  What a national disaster this has been.,1
Developed male gynecomastia.,2
I started taking the medication in November 2012 at 20MGs. Total Cholesterol 249 LDL 163 HDL 60 Triglycerides 130. Currently my numbers are in February 2014 Total Cholesterol 161 LDL 82 HDL 59 Triglycerides 98. I made many diet changes and more exercise. I am now taking 10mgs and have had no side affects. It helps to get your diet well within the recommended dietary allowances everyday. I have also lost 25+ pounds in the process.,5
"After 5 months of taking only a minimum dosage 5 mg Mon, Wed and Fri.I started to get the same muscle weakness that I did when i tried Crestor. I'm not trying anymore statin. Even with this low dose, it did reduce my LDL and raise the HDL and lower trig.  But it's just not for me.",3
"This medication for me has been terribly bad.  Not only did I experience and large loss of strength in my entire body, physically after 3 and a half month I can see the physical muscle loss. I deal with an autoimmune condition and I thought it was rearing its head with force. I am of small stature and 145lbs. I hurt so bad every morning and experienced nausea throughout the day. The pain at time would come in constant WAVES, which would give me a little relief between. But generally speaking the pains and aches are a constant companion. Appetite would come and go. Mind fog, unstable on my feet at times. Dropping things out of my hands. Increased joint pain. Hips were really weak and hurt. Itchy skin and hands. Restless legs. Depression. Recently a trip to the ER for Angina.  All this after my triple by pass last July. Whether or not the drug IS effective to the MEDICAL and PHARMACY WORLD, in my mind body and soul, it can kill. I can not imagine where I would be in a year on the drug! I hope I have not done damage of other parts of my body, including my liver, stomach and brain. Its only been a couple days off the med and I'm feeling better today. ",1
